R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA2282:5327-5349_intron_6_dist5p_5304_dist3p_71,530.095056465605,512.176362078839,529.655314936543,376.417745630429,532.960270700229,492.39303075141
crRNA2283:5332-5354_intron_6_dist5p_5309_dist3p_66,730.700357578672,764.31988784836,861.174047158572,824.451249438109,687.181603403403,672.246044546808
crRNA2284:5337-5359_intron_6_dist5p_5314_dist3p_61,562.768091749915,677.418352267568,564.490233140189,530.842222651818,704.829077523602,638.045544201436
crRNA2285:5340-5362_intron_6_dist5p_5317_dist3p_58,559.752465274078,699.767354739389,888.369880599808,848.781558852732,466.854060774082,456.245690297537
crRNA2286:5343-5365_intron_6_dist5p_5320_dist3p_55,663.873085731512,708.859609053464,864.171349571548,600.947591110669,669.228253312195,693.741804502032
crRNA2287:5346-5368_intron_6_dist5p_5323_dist3p_52,683.523210032838,878.581762305264,855.237775660384,968.894786529913,791.25685422968,688.133659611283
crRNA2288:5349-5371_intron_6_dist5p_5326_dist3p_49,637.695867351051,644.988005654293,578.995889373487,690.386808995307,631.995274080585,593.321953183737
crRNA2289:5352-5374_intron_6_dist5p_5329_dist3p_46,632.659098755904,608.289990202499,547.327437002725,500.164378496502,674.591669424394,761.483239273772
crRNA2290:5355-5377_intron_6_dist5p_5332_dist3p_43,826.851061915724,780.210501039462,680.013652142195,703.729238474828,846.338710077695,897.151712188687
crRNA2291:5358-5380_intron_6_dist5p_5335_dist3p_40,518.526128046073,601.90626250842,579.938924410878,610.271735711982,665.265269297442,547.707977331249
crRNA2292:5361-5383_intron_6_dist5p_5338_dist3p_37,886.870648208864,833.865568245998,852.976566957957,873.760598084811,776.688838660522,800.822643143915
crRNA2293:5364-5386_intron_6_dist5p_5341_dist3p_34,511.883889125823,525.743272770582,520.642973142346,501.946809367447,592.171461986281,595.458053134681
crRNA2294:5367-5389_intron_6_dist5p_5344_dist3p_31,414.717212943392,419.501257125206,429.752555486945,335.245122732523,355.16767868962,337.609608016361
crRNA2295:5370-5392_intron_6_dist5p_5347_dist3p_28,463.425456869041,500.75349575434,514.285483180297,507.930721495947,397.158645204053,480.14656508252
crRNA2296:5373-5395_intron_6_dist5p_5350_dist3p_25,601.195544780171,521.758560921045,515.523661228485,550.684216765909,594.619799426442,664.53720058015
crRNA2297:5376-5398_intron_6_dist5p_5353_dist3p_22,622.214432314322,595.879007826129,654.501748416337,637.878040285091,600.838338615745,716.43136264152
crRNA2298:5379-5401_intron_6_dist5p_5356_dist3p_19,407.06219774939,387.075086115821,358.819882957825,383.393044074859,344.631462445383,357.581764261803
crRNA2299:5382-5404_intron_6_dist5p_5359_dist3p_16,295.487973538239,245.87922853035,226.892712169739,275.888912209937,280.599862554133,304.698159125475
crRNA2300:5385-5407_intron_6_dist5p_5362_dist3p_13,556.683481006197,528.580746820168,487.807256752036,597.88949427618,652.290596193408,664.764564754985
crRNA2301:5388-5410_intron_6_dist5p_5365_dist3p_10,616.228339981529,536.821606360592,541.080982838366,571.60925444943,527.33237129459,586.900654683628
crRNA2302:5391-5413_intron_6_dist5p_5368_dist3p_7,418.985660670082,352.146655958038,352.619201030073,404.000085544639,338.976744641298,391.070871107788
crRNA2303:5394-5416_intron_6_dist5p_5371_dist3p_4,412.381854382002,432.857436203479,319.553451785371,279.219901340165,372.292153144131,413.231342166877
crRNA2304:5397-5419_intron_6_dist5p_5374_dist3p_1,283.598073349831,250.116524258065,216.146380928666,254.813153903741,278.324156815746,310.416163019471
crRNA2305:5398-5420_intron_6_dist5p_5375_dist3p_0,283.077496253954,260.941687336372,242.034242921351,200.654936747578,239.220164268614,317.220679458315
crRNA2306:5401-5423_intron_6_dist5p_5378_dist3p_-3,455.45538512568,488.964744865719,485.37501364408,448.696532396454,475.72911850039,567.803329807965
crRNA2307:2-24_intron_7_dist5p_-21_dist3p_510,492.039333878981,404.823358127462,803.587359621227,915.082922445511,207.889696690561,278.721964650656
crRNA2308:5-27_intron_7_dist5p_-18_dist3p_507,593.369484095707,639.578752489927,1010.75873516185,835.236664044035,482.013450634264,530.790222852966
crRNA2309:8-30_intron_7_dist5p_-15_dist3p_504,603.202860082374,565.793332764208,516.422718741519,573.311252619864,727.265662688958,672.647749404879
crRNA2310:11-33_intron_7_dist5p_-12_dist3p_501,644.650087222574,706.22767393847,673.895654357892,700.042558604708,729.888733520079,642.699278662832
crRNA2311:14-36_intron_7_dist5p_-9_dist3p_498,531.899238468554,617.183165515344,525.699413708236,586.947216703792,528.699303846876,471.628918994357
crRNA2312:17-39_intron_7_dist5p_-6_dist3p_495,743.823404569332,748.822130103136,663.292113314831,594.88850871286,728.635676125237,654.983641775209
crRNA2313:20-42_intron_7_dist5p_-3_dist3p_492,657.332847423505,747.55457637461,731.945681894924,696.206821848464,793.701214199708,675.094370484555
crRNA2314:23-45_intron_7_dist5p_0_dist3p_489,674.92349049027,712.79934437596,765.150508169701,693.119407050838,789.300873468721,851.824642527892
crRNA2315:24-46_intron_7_dist5p_1_dist3p_488,786.57670403924,706.18381269919,998.922598967637,941.303571877547,552.723134157798,442.869284726348
crRNA2316:27-49_intron_7_dist5p_4_dist3p_485,589.277369021233,621.961912038094,969.497360809526,1142.70896445031,394.161640602207,317.777417857063
crRNA2317:66-88_intron_7_dist5p_43_dist3p_446,400.677691453629,430.044105067617,379.627497119965,342.785535197096,378.755650695678,364.24186322812
crRNA2318:69-91_intron_7_dist5p_46_dist3p_443,333.862554327988,265.357123010233,295.572487595792,343.47447247876,328.656107999149,301.011754657201
crRNA2319:72-94_intron_7_dist5p_49_dist3p_440,425.488775056685,537.358480772475,579.426573643153,464.355823163169,419.469746532867,337.099540698853
crRNA2320:75-97_intron_7_dist5p_52_dist3p_437,500.470402829872,484.712643292477,585.116644564254,563.158832788037,420.825606566068,527.226266088967
crRNA2321:78-100_intron_7_dist5p_55_dist3p_434,693.975814268074,781.099281570382,729.777260321346,638.249508579312,731.724002247096,734.307747318512
crRNA2322:81-103_intron_7_dist5p_58_dist3p_431,571.284434946964,559.838577502455,592.776972779269,547.729493065465,616.22478859586,694.14135205843
crRNA2323:84-106_intron_7_dist5p_61_dist3p_428,320.305559174036,341.951679566101,412.362713132106,230.681119858517,228.510815577199,317.965125323276
crRNA2324:89-111_intron_7_dist5p_66_dist3p_423,569.686326834841,544.467647556782,622.971687413168,651.996323989697,485.870294374422,537.801180647655
crRNA2325:94-116_intron_7_dist5p_71_dist3p_418,339.324158311447,383.433489706474,347.646851574466,292.407430878413,347.291327141037,322.980720701833
crRNA2326:99-121_intron_7_dist5p_76_dist3p_413,444.293414780792,376.529202396609,516.570134046843,412.11844233016,377.304503829995,473.679374746109
crRNA2327:104-126_intron_7_dist5p_81_dist3p_408,453.105396743608,412.326533825592,521.138200246065,521.740851291943,528.266320175824,484.65001339193
crRNA2328:109-131_intron_7_dist5p_86_dist3p_403,481.1289021069,507.799275380537,501.547445502725,475.231774649782,547.377149847292,580.44983802241
crRNA2329:114-136_intron_7_dist5p_91_dist3p_398,497.367842783538,481.504164823376,576.048107107579,450.329067543409,449.344411453964,459.466869379442
crRNA2330:119-141_intron_7_dist5p_96_dist3p_393,600.04609439287,609.925481580892,611.36469575031,486.901881244429,657.041324662958,610.789586975532
crRNA2331:124-146_intron_7_dist5p_101_dist3p_388,648.311004547564,760.199385163097,774.063139301719,574.981422077371,745.913639677207,680.763075669016
crRNA2332:149-171_intron_7_dist5p_126_dist3p_363,263.857107027793,265.878437297067,285.718909298647,256.330299768531,193.40704947173,246.697461204553
crRNA2333:174-196_intron_7_dist5p_151_dist3p_338,568.02153396332,583.83986994522,597.040438541863,687.057570576831,618.781035926097,565.438461590374
crRNA2334:361-383_intron_7_dist5p_338_dist3p_151,690.73072447622,704.217134558381,658.223200232708,607.497593286757,788.428990348186,721.00708765799
crRNA2335:426-448_intron_7_dist5p_403_dist3p_86,610.394841202245,536.014399781687,552.252565431568,460.113084995622,495.124838172206,653.109833615286
crRNA2336:431-453_intron_7_dist5p_408_dist3p_81,675.471549026564,642.348285215079,608.684198248658,642.410097241162,701.644399273623,645.284692360336
crRNA2337:436-458_intron_7_dist5p_413_dist3p_76,872.501704480416,912.499570455243,923.187185794329,959.30686500262,1054.43566013102,807.005431099386
crRNA2338:441-463_intron_7_dist5p_418_dist3p_71,711.156197679531,893.208877268164,772.327384879659,702.282388626327,891.696293740159,752.327899046055
crRNA2339:446-468_intron_7_dist5p_423_dist3p_66,437.029581885176,429.985924929987,489.595180687641,436.447199318327,484.71222356675,486.687023344852
crRNA2340:451-473_intron_7_dist5p_428_dist3p_61,570.914473463465,543.28923373,644.809171543744,655.712088016246,694.097575986392,684.462540891018
crRNA2341:454-476_intron_7_dist5p_431_dist3p_58,535.330302314487,567.622880491858,578.094674528127,484.84435700483,665.004839811412,533.132343397953
crRNA2342:457-479_intron_7_dist5p_434_dist3p_55,545.674740549503,686.575895135796,847.025909675211,696.272283393786,585.685702538861,607.793488517142
crRNA2343:460-482_intron_7_dist5p_437_dist3p_52,513.205025283591,606.635040997027,501.53246178587,477.903788437933,686.067932407857,634.501317924071
crRNA2344:463-485_intron_7_dist5p_440_dist3p_49,704.307986245189,577.605552018015,685.370793380058,712.998023502823,689.161364897625,628.503893404335
crRNA2345:466-488_intron_7_dist5p_443_dist3p_46,512.406969411497,460.478751744991,428.056475173774,479.4987726167,487.301152830336,426.378873555997
crRNA2346:469-491_intron_7_dist5p_446_dist3p_43,780.948214391727,773.939050937566,718.198117035374,762.242301178434,797.673525684734,709.998796274128
crRNA2347:472-494_intron_7_dist5p_449_dist3p_40,588.634219346399,667.301372624771,660.056949749455,607.47902838,734.846997896098,567.014261995964
crRNA2348:475-497_intron_7_dist5p_452_dist3p_37,532.671398671208,473.95822151466,419.771629683068,459.291616899368,573.898428118987,517.600621707082
crRNA2349:478-500_intron_7_dist5p_455_dist3p_34,541.411221023354,547.571326051761,546.818222758773,635.142314058262,430.026957402794,444.49984312498
crRNA2350:481-503_intron_7_dist5p_458_dist3p_31,718.587581935611,694.904958140249,631.924611346173,560.855486842214,579.735911881491,675.428192321672
crRNA2351:484-506_intron_7_dist5p_461_dist3p_28,657.533552092348,701.36929610051,656.578699730217,598.767160143518,844.688540135419,824.658825766014
crRNA2352:487-509_intron_7_dist5p_464_dist3p_25,460.664673724668,496.869235617642,468.561752073883,441.676812978127,544.791831290201,576.268496997665
crRNA2353:490-512_intron_7_dist5p_467_dist3p_22,705.126357177554,749.110307286634,1287.67758149964,1132.19773817643,481.394643173621,577.040525950398
crRNA2354:493-515_intron_7_dist5p_470_dist3p_19,425.843814141112,424.727421873886,421.96940623461,469.90674725312,429.270184251499,385.984564516133
crRNA2355:496-518_intron_7_dist5p_473_dist3p_16,441.883952536049,439.816453486276,521.529222335597,563.07688986821,446.524980043584,487.941505863774
crRNA2356:499-521_intron_7_dist5p_476_dist3p_13,560.683866791171,606.131040856327,564.049100766972,659.203260758065,595.992223594275,624.295346345428
crRNA2357:502-524_intron_7_dist5p_479_dist3p_10,470.871323232626,432.715162013609,370.946722894838,474.008253392416,431.710981853151,487.328735267142
crRNA2358:505-527_intron_7_dist5p_482_dist3p_7,623.477717823381,471.147593678278,471.927358472849,603.230237553386,474.39503582285,579.159654932349
crRNA2359:508-530_intron_7_dist5p_485_dist3p_4,442.219285700659,409.354985100087,633.329693453793,724.907290212071,309.633133345486,315.423117462712
crRNA2360:511-533_intron_7_dist5p_488_dist3p_1,434.617524878662,417.568139607777,615.117390764939,552.166191741688,394.029412113644,472.878815826757
crRNA2361:512-534_intron_7_dist5p_489_dist3p_0,469.724531982853,544.131545103971,549.351479611944,444.371869229667,576.790427993953,431.65661779948
crRNA2362:515-537_intron_7_dist5p_492_dist3p_-3,503.705370651516,537.946982859783,774.540946406565,809.486331702342,350.206238275536,331.074080252691
crRNA2363:518-540_intron_7_dist5p_495_dist3p_-6,717.106936340443,670.450598209454,752.665098666155,823.765048358439,627.327329496096,591.987863009414
crRNA2364:521-543_intron_7_dist5p_498_dist3p_-9,569.434974735414,540.184924717831,506.770437119558,534.390657750784,649.869595801811,603.461643357829
crRNA2365:524-546_intron_7_dist5p_501_dist3p_-12,461.74187693855,427.031570961432,480.54464506736,392.821944740901,541.288620825425,541.678148496852
crRNA2366:527-549_intron_7_dist5p_504_dist3p_-15,565.590052024018,566.966064858228,460.002183406118,470.698952894234,574.146096298812,482.266656477827
crRNA2367:530-552_intron_7_dist5p_507_dist3p_-18,650.446587493055,737.365398566455,1846.50115878259,2045.71556166656,375.77853394044,310.263616773095
crRNA2368:533-555_intron_7_dist5p_510_dist3p_-21,1162.94360052407,1033.59639514309,1368.96818010297,1708.8009435138,887.321390615196,853.433295434829
crRNA2369:2-24_intron_8_dist5p_-21_dist3p_1987,1141.43804118431,1239.77362360824,1421.04304786132,1517.44193455987,997.976414538823,945.227706674909
crRNA2370:5-27_intron_8_dist5p_-18_dist3p_1984,764.847297170682,778.899547363301,1060.83318925945,1042.76599637331,721.957487290559,713.065899957942
crRNA2371:8-30_intron_8_dist5p_-15_dist3p_1981,721.680619504207,716.211081320271,555.529764018658,586.75427479064,686.451799551775,752.032244967628
crRNA2372:11-33_intron_8_dist5p_-12_dist3p_1978,783.38045625287,3410.14512671556,866.07126506624,595.705976163251,986.696170584809,827.814590286972
crRNA2373:14-36_intron_8_dist5p_-9_dist3p_1975,743.692829052296,827.906789633113,618.195464929805,662.064266712264,792.727951272605,694.182261566484
crRNA2374:17-39_intron_8_dist5p_-6_dist3p_1972,921.908007441517,816.411602839713,793.957995810035,1025.03722147109,869.239731537714,814.763069504936
crRNA2375:20-42_intron_8_dist5p_-3_dist3p_1969,682.416814792207,814.471251976941,787.817695642958,744.405800688914,883.887981080838,729.125629641223
crRNA2376:23-45_intron_8_dist5p_0_dist3p_1966,958.344952348239,1049.77156759917,940.773548722911,1025.94866616061,967.077763826654,859.052254213555
crRNA2377:24-46_intron_8_dist5p_1_dist3p_1965,985.681050947683,1017.02800433908,943.999226430037,822.12496491825,1025.21533730348,1123.18560131077
crRNA2378:27-49_intron_8_dist5p_4_dist3p_1962,857.694446766295,882.815151239273,870.945408563718,909.403557658147,657.502591416885,689.924783431309
crRNA2379:30-52_intron_8_dist5p_7_dist3p_1959,795.396800317786,830.208326915509,751.412666810121,856.990876105886,814.966673243218,880.953624274392
crRNA2380:33-55_intron_8_dist5p_10_dist3p_1956,677.417748695321,651.64460739038,786.246451582502,734.029286777758,565.015011889086,640.74488452285
crRNA2381:36-58_intron_8_dist5p_13_dist3p_1953,700.744421829785,772.039953459261,652.384662025106,744.95204208784,875.255776499085,856.196141337617
crRNA2382:39-61_intron_8_dist5p_16_dist3p_1950,911.520295128801,893.593603348472,807.582546169691,807.54747602894,917.140207603615,977.870170083901
crRNA2383:42-64_intron_8_dist5p_19_dist3p_1947,603.077284137212,606.425463302953,714.893666652533,804.611061649078,638.181294436352,566.562993735913
crRNA2384:45-67_intron_8_dist5p_22_dist3p_1944,628.007826231383,661.291040437805,625.031719865321,687.349049091821,598.902406383326,587.618572371921
crRNA2385:48-70_intron_8_dist5p_25_dist3p_1941,658.534711176329,604.756219108921,783.132852546717,946.689595314772,524.676255339574,544.70368054807
crRNA2386:51-73_intron_8_dist5p_28_dist3p_1938,863.73860351722,915.97887568571,865.714629229949,826.032762949763,746.243255476448,730.508634115309
crRNA2387:54-76_intron_8_dist5p_31_dist3p_1935,697.742262021956,702.250135712428,805.706490821124,838.239259253026,650.347034501876,572.75777706741
crRNA2388:57-79_intron_8_dist5p_34_dist3p_1932,607.511545666634,557.659212648578,567.405120606822,463.960429023414,563.099974696005,601.164387813591
crRNA2389:60-82_intron_8_dist5p_37_dist3p_1929,531.497953132675,606.928412274593,572.748693880894,523.427657964207,500.659301645399,506.533540093069
crRNA2390:63-85_intron_8_dist5p_40_dist3p_1926,529.756019104841,427.979558187333,389.090158770639,540.321233434208,423.683167150168,418.465101342866
crRNA2391:66-88_intron_8_dist5p_43_dist3p_1923,570.30952168769,531.83157469692,665.5529578339,1072.93569375624,455.869439103262,399.179725388056
crRNA2392:69-91_intron_8_dist5p_46_dist3p_1920,502.329773676574,491.093520125251,456.45055035608,496.068170603898,412.973886606489,413.217028893253
crRNA2393:72-94_intron_8_dist5p_49_dist3p_1917,478.816842841399,469.113512627284,554.412812930722,663.617374627858,337.925048267775,349.662830605269
crRNA2394:75-97_intron_8_dist5p_52_dist3p_1914,596.407474504617,576.833491885332,515.592234769906,696.6718425713,689.033879235602,492.130896309272
crRNA2395:78-100_intron_8_dist5p_55_dist3p_1911,537.564036745329,497.316435228048,458.917493948886,449.31704063667,503.827788768378,454.340531240742
crRNA2396:81-103_intron_8_dist5p_58_dist3p_1908,954.13613159455,954.121730995484,870.274438140851,976.846509362283,1037.57649579323,965.185505350708
crRNA2397:84-106_intron_8_dist5p_61_dist3p_1905,735.543278123265,687.981234065069,777.85488230519,915.342329378875,616.236809770858,558.424148768627
crRNA2398:89-111_intron_8_dist5p_66_dist3p_1900,670.618988683848,610.347903765492,574.365512044649,532.338172824821,671.179078926563,777.619510573478
crRNA2399:94-116_intron_8_dist5p_71_dist3p_1895,582.502806280554,564.93685156887,610.958680296333,721.409618820555,551.802186310421,569.710199273145
crRNA2400:99-121_intron_8_dist5p_76_dist3p_1890,516.983347750301,560.635362932876,477.344151227729,452.320758473248,462.499538916678,512.016556555121
crRNA2401:104-126_intron_8_dist5p_81_dist3p_1885,73.6623406871023,60.1346540558342,51.5180707993138,87.2586274191069,32.6312428086992,53.4091399504314
crRNA2402:109-131_intron_8_dist5p_86_dist3p_1880,360.188163933732,352.561810678098,425.712784514944,399.683059692741,249.944830042793,296.191663878294
crRNA2403:114-136_intron_8_dist5p_91_dist3p_1875,332.224717804109,326.329683207464,274.371936242706,294.727194307437,254.243209016627,287.983364768214
crRNA2404:174-196_intron_8_dist5p_151_dist3p_1815,744.331815505575,685.960305129221,676.859733687082,698.508121380389,783.577740515081,734.127242332498
crRNA2405:1838-1860_intron_8_dist5p_1815_dist3p_151,564.309023076438,522.594331369519,504.918587349145,402.32004810577,503.805836197577,502.101532269418
crRNA2406:1888-1910_intron_8_dist5p_1865_dist3p_101,509.478678206899,496.959045404228,366.93493045091,453.671357008765,478.501889056763,431.913493897005
crRNA2407:1893-1915_intron_8_dist5p_1870_dist3p_96,377.594886995636,371.583686806997,318.916759470979,328.681560906159,338.983786667181,340.430822509351
crRNA2408:1898-1920_intron_8_dist5p_1875_dist3p_91,507.480118635122,415.694246187461,377.597030861427,528.158861297683,355.34121001014,488.058737067204
crRNA2409:1903-1925_intron_8_dist5p_1880_dist3p_86,448.166897041281,463.373544605149,627.079855959323,716.798820473011,342.180599924986,328.794651106857
crRNA2410:1908-1930_intron_8_dist5p_1885_dist3p_81,290.101678336829,306.185087423814,324.504492250604,227.173904781453,274.321572579341,320.330567881355
crRNA2411:1913-1935_intron_8_dist5p_1890_dist3p_76,181.616865776381,165.645775539332,162.251410982744,186.885079358864,134.848645868895,151.168646240432
crRNA2412:1918-1940_intron_8_dist5p_1895_dist3p_71,141.589755193955,127.712611581032,132.063145663235,128.394760004852,95.8569256707007,150.744202835631
crRNA2413:1928-1950_intron_8_dist5p_1905_dist3p_61,48.2602540516012,51.0691198446417,49.6186195297429,71.2280837748374,49.5073510340554,46.9451581114163
crRNA2414:1931-1953_intron_8_dist5p_1908_dist3p_58,226.434485915187,162.000577920206,150.89761069965,202.940045817226,164.337583596645,154.833288445484
crRNA2415:1934-1956_intron_8_dist5p_1911_dist3p_55,169.216466643124,160.528775626366,133.930407725472,133.407621071815,133.226396816568,163.353445340476
crRNA2416:1937-1959_intron_8_dist5p_1914_dist3p_52,206.0196478525,186.991296462172,201.588268019844,191.389930924495,171.099962807206,195.637091759436
crRNA2417:1940-1962_intron_8_dist5p_1917_dist3p_49,318.281647272582,313.876647311399,259.554649351753,303.39400561825,405.543917853438,387.404485286415
crRNA2418:1943-1965_intron_8_dist5p_1920_dist3p_46,339.58291065182,346.274163815182,359.807910660798,423.333306370182,313.780877442765,346.80081529397
crRNA2419:1946-1968_intron_8_dist5p_1923_dist3p_43,240.421462729026,236.094599119987,180.996931822862,195.928801582552,268.843335686054,193.935167721211
crRNA2420:1949-1971_intron_8_dist5p_1926_dist3p_40,468.926132054726,360.412370348217,342.806831133904,443.991181274565,362.551939494544,467.178444089784
crRNA2421:1952-1974_intron_8_dist5p_1929_dist3p_37,393.596066273757,398.0245783599,358.934681653654,364.282450923267,351.361261448094,388.408857709001
crRNA2422:1992-2014_intron_8_dist5p_1969_dist3p_-3,479.346892434054,461.793871209983,405.335924928054,511.784189377786,497.549778720607,421.898437566005
crRNA2423:1995-2017_intron_8_dist5p_1972_dist3p_-6,441.251173446728,443.377488434041,479.573756933671,417.05603442299,412.7032174379,605.069082164437
crRNA2424:1998-2020_intron_8_dist5p_1975_dist3p_-9,614.786497167394,608.488172704222,608.711511675859,551.385355679946,629.218730729573,598.430453312231
crRNA2425:2001-2023_intron_8_dist5p_1978_dist3p_-12,445.060938539774,438.002276304547,373.729123639587,372.155028016244,398.042238484768,463.166127008922
crRNA2426:2004-2026_intron_8_dist5p_1981_dist3p_-15,629.953143379372,603.57265862547,551.942223696929,479.41080231416,588.669433744718,591.412855988854
crRNA2427:2007-2029_intron_8_dist5p_1984_dist3p_-18,586.488670262161,582.104146485534,798.445606932378,830.771360518091,546.845916011948,585.061521132866
crRNA2428:2010-2032_intron_8_dist5p_1987_dist3p_-21,1955.16226936228,1834.48102982227,3629.95533674852,3781.93087591621,1159.16701089891,1073.15379713007
crRNA2429:2-24_intron_9_dist5p_-21_dist3p_20128,1955.16226936228,1834.48102982227,3629.95533674852,3781.93087591621,1159.16701089891,1073.15379713007
crRNA2430:5-27_intron_9_dist5p_-18_dist3p_20125,419.030231667682,407.678661456106,951.943367767593,970.086520402481,210.589634822699,217.968608854485
crRNA2431:8-30_intron_9_dist5p_-15_dist3p_20122,556.951793862142,522.040925544025,559.867165099374,670.692783028155,358.139188877439,346.596796005845
crRNA2432:11-33_intron_9_dist5p_-12_dist3p_20119,437.861784811587,454.337432892864,449.761750655679,369.56296949657,431.616800573706,390.254882138369
crRNA2433:14-36_intron_9_dist5p_-9_dist3p_20116,582.328342098445,458.518380325898,497.272383981766,499.333318649823,551.593683296815,516.520838717202
crRNA2434:17-39_intron_9_dist5p_-6_dist3p_20113,605.496470818295,536.883374552472,499.209605291049,444.421204058279,513.016027015548,562.301571840974
crRNA2435:20-42_intron_9_dist5p_-3_dist3p_20110,608.438002638334,638.404925180277,529.354067578958,697.119688846685,636.276232010762,649.291968376333
crRNA2436:23-45_intron_9_dist5p_0_dist3p_20107,694.360757530955,679.959598316584,611.287765480824,540.143210848641,753.592148125681,732.60814571206
crRNA2437:24-46_intron_9_dist5p_1_dist3p_20106,685.263162130123,653.473261316106,560.299215134571,549.213827658977,615.025751030231,763.202971324488
crRNA2438:27-49_intron_9_dist5p_4_dist3p_20103,424.819545059788,425.005568039051,413.141373156001,430.483805350622,392.66015241035,402.609954878601
crRNA2439:48-70_intron_9_dist5p_25_dist3p_20082,251.199277318281,213.532806949254,148.927361989709,184.519227436131,147.131385659305,172.708230946696
crRNA2440:51-73_intron_9_dist5p_28_dist3p_20079,460.115489757491,483.600008801687,498.947971940907,513.148290421223,487.901151746224,456.46550569474
crRNA2441:54-76_intron_9_dist5p_31_dist3p_20076,493.025574896677,453.787250909283,547.417455682714,403.824647373932,537.390438438746,570.511354280206
crRNA2442:57-79_intron_9_dist5p_34_dist3p_20073,369.814335459274,478.795771412792,415.214307815313,410.84632659868,308.890086995767,336.774502095938
crRNA2443:60-82_intron_9_dist5p_37_dist3p_20070,306.143378864008,397.539379689619,461.866289659722,430.894333198818,230.713191454908,309.400497323414
crRNA2444:63-85_intron_9_dist5p_40_dist3p_20067,294.128235183942,335.49257373917,493.301570589227,606.363667671824,145.373565713651,180.195483141964
crRNA2445:66-88_intron_9_dist5p_43_dist3p_20064,428.204577493539,419.685158293998,555.778992380091,609.008813345978,267.482475726377,363.587185699735
crRNA2446:69-91_intron_9_dist5p_46_dist3p_20061,463.597618494049,481.305767528303,511.444701739437,500.048932588098,440.711922368673,441.171763927434
crRNA2447:72-94_intron_9_dist5p_49_dist3p_20058,228.109233715775,215.909965764808,240.971727576392,225.446568627694,195.123507887012,201.038221783927
crRNA2448:75-97_intron_9_dist5p_52_dist3p_20055,446.652544418456,432.911346826647,479.110135888627,536.366738113649,354.365325321344,332.316956453163
crRNA2449:78-100_intron_9_dist5p_55_dist3p_20052,200.481111805975,193.875028284124,194.326172338322,195.567344914889,168.870616480274,213.337622378769
crRNA2450:81-103_intron_9_dist5p_58_dist3p_20049,257.975157179563,222.672810147532,207.433757534851,238.022272289745,266.739138929999,288.659363519398
crRNA2451:84-106_intron_9_dist5p_61_dist3p_20046,210.22921528004,157.650992483886,148.300119448129,182.79152478545,91.6801660109998,114.122378103829
crRNA2452:89-111_intron_9_dist5p_66_dist3p_20041,513.765225329241,493.482457524879,543.801103519998,655.293480586483,435.400373589074,390.547644950676
crRNA2453:19979-20001_intron_9_dist5p_19956_dist3p_151,469.894499564772,419.551350714037,433.255879672963,458.772180529144,319.260081049454,381.476450131946
crRNA2454:20029-20051_intron_9_dist5p_20006_dist3p_101,297.845843906106,293.020831082367,290.151137970222,232.427268598955,245.934565900364,337.013198097005
crRNA2455:20054-20076_intron_9_dist5p_20031_dist3p_76,673.017049478763,597.121563441343,481.073150396464,555.030082393938,584.594125022678,580.900945404862
crRNA2456:20139-20161_intron_9_dist5p_20116_dist3p_-9,548.561803576957,456.196487379034,379.353115833594,403.710863705699,385.787605552447,508.786155085287
crRNA2457:20142-20164_intron_9_dist5p_20119_dist3p_-12,554.112939897768,588.518780651038,610.60520080264,536.610401682894,571.567471574324,591.633159664968
crRNA2458:20145-20167_intron_9_dist5p_20122_dist3p_-15,619.511770733045,718.827714402801,575.004239329373,639.746539812545,766.93261357912,667.185981373335
crRNA2459:20148-20170_intron_9_dist5p_20125_dist3p_-18,914.605127148575,922.126443212514,1977.45652705067,1971.01435149512,478.436570602412,452.279410073312
crRNA2460:20151-20173_intron_9_dist5p_20128_dist3p_-21,1796.23942545422,1831.86270656636,5059.06334666436,4272.70354742124,1018.6594538353,1043.05866577205
crRNA0145:157-179_RevComp,724.467701441011,810.525617893045,788.87927275591,759.993261161918,852.165227081171,816.864139045487
crRNA0187:200-222_RevComp,647.615662870604,605.423933571284,586.734594889284,519.022669536676,640.509393160636,710.842223993136
crRNA0240:254-276_RevComp,608.73478147724,662.166046149808,564.358412503171,448.729229535123,649.38161486861,759.397419022368
crRNA0249:264-286_RevComp,649.961011307517,843.846906019184,931.136316095131,675.804944111435,842.770023221424,868.917194548965
crRNA0256:275-297_RevComp,834.83965048256,1001.20971431532,870.208711068926,679.57965482933,946.930420424987,978.826573457313
crRNA0276:295-317_RevComp,729.144352859908,769.637636752967,592.020833780451,637.261939999986,774.493513138037,777.214629736228
crRNA0279:298-320_RevComp,573.960398873907,627.247074559304,597.063081006425,571.465343500656,629.370983356155,608.096512009448
crRNA0335:374-396_RevComp,731.07442025126,875.777134976179,735.480849040575,651.550269711271,781.70859971597,798.290951155534
crRNA0340:379-401_RevComp,612.753718179733,783.822647510004,530.478012951586,454.231624857027,756.763780768275,790.146577375604
crRNA0354:394-416_RevComp,693.257838978388,729.916393729229,732.756968756549,692.630007275048,770.430363402039,808.379826555461
crRNA0369:409-431_RevComp,373.244736213783,383.828749466833,347.439579922352,397.206641856238,364.16195679657,430.517671213388
crRNA0384:425-447_RevComp,674.480519778677,521.521155689344,718.087776515239,502.8995642074,546.752725340037,871.234412936899
