R1_input,R2_input,R3_input,R1_top,R2_top,R3_top,R1_bot,R2_bot,R3_bot
rc_000481,720.316631450898,826.085574653818,948.411260160756,1067.73297534082,899.704812982503,769.645174180517,937.7750313859,928.21542142042,748.508647692725
rc_000485,417.440063139208,330.86548364257,469.603083061152,318.026295312807,456.763096735562,302.728641365474,403.9728760165,403.813353569271,514.128477730472
rc_000490,579.796125440204,771.410607278675,655.484380258889,645.783443882373,635.260518158367,568.657046701545,873.49892073743,650.841503661437,723.793604172522
rc_000492,451.37347264193,570.5178310187,471.316441629345,395.123648406819,525.008077599677,405.184751057388,561.835301105646,475.332538543353,494.941730958399
rc_000494,272.845698629014,371.924165250757,292.528771658054,396.414941930937,138.501666841395,260.929886359334,259.113741800707,341.542499712407,326.534133109365
rc_000499,640.292535935039,867.919502381224,630.097772648163,614.897294151655,652.973581283308,617.20310977016,1074.36265561871,739.776632019209,746.931139643475
rc_000500,883.529323843828,1050.75956277531,908.87845279316,1165.38939667566,1127.27640099556,887.259112474914,1295.83186257731,868.639146296361,1132.37588887933
rc_000502,548.659421999246,467.598430368134,552.671072165956,339.807995606128,814.907218901497,480.714414312047,825.435242711468,504.534342595774,551.225570656065
rc_000505,432.162522570861,321.448729951019,397.738977503756,253.47356431163,389.229506135088,321.159279847594,519.456366007814,493.387164530064,517.130624246708
rc_000506,516.915761011637,764.267823384652,524.521749770087,904.225442310176,500.165985103225,582.693623822777,886.733724595368,643.248438210693,730.909584975335
rc_000509,333.091618199421,491.799314985232,331.589372299877,457.497614985412,274.629829554828,336.380664912375,522.49262827245,402.090907706818,420.773211350747
rc_000514,400.143872760332,323.677495746517,439.358614932594,455.826052313004,566.947616354764,345.409515105081,536.926212488645,441.500998909977,459.719239284487
rc_000516,393.147019314576,653.195352625331,386.393463977362,437.146972350047,241.23184137841,417.783641434744,647.850339887088,405.998903350169,468.725193285927
rc_000517,433.349528045445,424.482604346117,423.225698106331,326.597330063398,335.149904973748,337.016706030092,440.029381759954,435.818782872782,429.317990951579
rc_000520,429.051621005238,455.549518968909,412.81540974027,217.472285770267,584.231262298344,338.67907458495,566.553214917251,375.481225335672,576.926625173541
rc_000522,440.522699300265,707.522232630834,527.425233244782,726.356063476009,471.57247985651,422.669416081228,585.543345146562,470.710323332542,530.104255368928
rc_000523,399.226396757532,366.130955388081,404.799904548985,366.74715926123,253.734054362346,334.023304964031,462.358349837138,412.167948788472,460.194779963004
rc_000525,254.120431317047,277.210288918113,331.213077996136,280.935409888113,212.819657234958,264.274810607739,324.790622292813,307.341868340365,289.873493525017
rc_000529,573.121219848291,1336.4723970196,558.845383399546,865.206796317349,399.809719136329,503.070787074268,795.294582405307,570.196292363345,715.254375380111
rc_000532,388.396162853087,323.785365755542,324.019623284646,53.8806237784523,346.252222369612,320.325622796863,499.130588502337,361.876453100705,320.868754660612
rc_000536,404.007458447012,317.167399366188,429.966722100699,216.75976477947,332.976487879371,279.500700308183,386.716081073099,452.673182072538,459.876432331771
rc_000539,327.421928940245,387.441311334784,395.213305753083,309.083992900308,470.275137475264,280.898848305698,531.274338468784,398.429601367753,398.897915735561
rc_000540,579.394005017594,694.320320350983,628.732119657639,888.310354643467,839.516654200621,545.838566926924,831.607233423965,658.515000953488,726.180598850087
rc_000541,426.524871350227,472.59455732557,386.697081480947,132.351799212012,344.062782854622,362.634900160578,569.532462980064,425.306310112415,447.839290519607
rc_000544,505.9096183367,500.419028134808,422.493030614301,704.325487651846,398.861751851122,520.341834042722,555.341014203947,578.206861643964,538.584919357367
rc_000562,523.08801915312,488.756041039716,452.899308737151,775.634298322022,753.564477786684,471.931141510703,534.548924999339,507.063321041575,532.74591487268
rc_000563,623.688320214991,896.667999045588,728.202487408063,585.23494026959,501.993311587936,564.30262361825,966.621193334571,792.569423284861,857.639115208213
rc_000566,206.20907375319,273.062104907831,232.647151309403,286.415838100997,254.528793883744,206.544348005632,285.495744646246,264.319374911723,272.231917703512
rc_000569,436.08030135944,333.134186785281,445.008427415638,350.561703815304,361.29836228484,393.419771518528,467.642825595849,439.299730517454,449.962353843525
rc_000572,454.794740926745,561.104080314995,495.851108848209,547.691898760858,368.668082191737,357.725664172862,554.01235395663,505.707980000645,550.816170296091
rc_000573,493.828293095748,519.767354532395,429.375901162611,312.032439537397,673.764615358825,504.626790602334,571.168026743551,433.050527439771,553.013302079438
rc_000575,517.21902788484,614.345474740088,538.809943250606,476.643344834528,216.919423614906,489.808135631165,666.583241437588,591.315487152819,480.678509171596
rc_000576,497.749156343871,399.762356338541,452.01212769332,411.261106793705,280.473550276606,359.737670565651,550.369670108142,550.059805443891,537.534142303685
rc_000577,434.440482488782,601.699250572937,471.759032981612,361.653625819982,703.402995497663,365.203083270679,611.140450533866,492.970670921177,553.194196263579
rc_000580,438.385911515317,595.379185592525,348.62470175674,250.675447584157,491.596426077177,402.672156276373,521.458512434616,343.892102693911,517.296747006252
rc_000584,565.113245416696,695.007751594306,576.426782803224,783.84714877784,592.656123877204,646.767961168343,833.991443811927,605.724618884114,652.964585751203
rc_000586,389.531913311052,642.606027930487,512.563297115136,541.491102437792,549.969686678266,435.101499581598,741.298041802583,383.167381826613,509.524602935837
rc_000587,347.135642430336,313.82308536689,289.662537674459,298.369558460177,317.785642770956,298.836525534037,344.304329312556,410.876261008021,413.595748656916
rc_000589,375.301504000957,360.350588266903,395.122125821296,302.642007227082,317.377324881739,353.030901704109,434.68337101812,407.776019873024,370.636091329247
rc_000603,437.488163188261,415.852099527979,435.88393894825,275.766144311733,392.275873986376,316.11120424108,449.915686953039,399.184399378681,422.097703547602
rc_000605,539.976837560467,557.795092232297,476.292611792817,310.234252566383,532.138732970941,421.967847703115,680.86744107849,571.479585288188,712.726462571009
rc_000609,360.784357842764,345.314851409957,439.070919341581,491.455839897408,560.718605262414,363.126345559334,466.420704255112,411.314207915958,622.108653125605
rc_000613,417.153025720043,481.977430602994,424.626946149422,704.922999285638,489.898194556336,372.471545928647,540.418297387762,410.639781439074,513.16367924308
rc_000615,646.092380049249,491.783384401261,534.668174548373,660.102030212206,651.899068642327,544.526053738883,647.471261323306,741.460806270813,749.185167671207
rc_000616,390.797108155155,503.012951755425,479.42489585272,425.527991056305,412.926665553547,382.66874145,531.306128920518,437.098464815592,389.977593127636
rc_000617,212.749269376256,110.098366762997,170.082314558322,87.3809354514867,210.344164931619,115.909541326004,153.065698406758,242.524428397385,305.25809669377
rc_000621,556.334652557704,669.380937500706,543.36008326364,789.069495848796,538.249386063798,509.788856311615,731.605548478309,582.9095972948,679.350842485104
rc_000622,299.327584014225,255.389844765669,321.884244565839,393.066701033385,454.934407514597,305.447824093415,365.340441068854,308.317441092643,359.127590313046
rc_000633,497.994168105208,674.311330362541,506.833540243541,392.26471713899,406.699910104735,473.18884079511,789.653408569827,572.992352068463,578.721447430636
rc_000634,424.699969301815,498.249820966928,409.61367043223,244.250002375763,330.529759773834,294.370347384844,518.962022498935,363.7130248717,490.414203307356
rc_000636,353.363571700524,334.19465457026,431.349727327238,533.747641792598,295.618380339624,328.684317756113,467.198691084204,458.406871633668,349.351734833182
rc_000640,556.689560480328,655.371470008581,631.652478592086,564.882245549208,908.551068084467,575.493000382929,821.306717209627,616.974448092409,591.668240403513
rc_000641,573.876824691468,632.15293477642,678.753742525626,597.29939592174,804.222177053676,480.384690064958,900.181007133198,654.421620692125,740.795919639192
rc_000643,462.711968495653,692.093414177525,513.357344836163,590.618168665688,536.460286227774,578.823355084177,655.295247045243,453.991866755089,461.929614168149
rc_000644,543.973685445777,607.388616109301,499.399124040587,407.193545824321,547.215250432005,452.300529504461,566.523018183854,553.441601429629,645.932498251276
rc_000645,589.410413856492,835.501545952089,750.744361037383,655.245810829313,479.466793592305,431.612926561053,1076.47610246587,714.252784297774,692.631796846253
rc_000648,483.947007222445,660.008118900366,530.10580095716,843.406233040608,639.855937808007,543.488168890326,638.001418242648,542.19941680401,546.562129804407
rc_000655,398.723996183821,293.130296129002,399.395674533583,230.342007815682,527.50079451593,384.890120940769,542.196582809018,478.641794127435,323.834937209442
rc_000656,294.351702528043,200.156148324802,239.217625578357,81.1329620353185,197.599219353608,193.002001430478,234.925346458509,273.769711318545,306.276976807984
rc_000660,365.122595634935,455.193246549596,343.612430040192,202.08024187744,421.146113071293,360.066879809335,499.92182276867,404.719146274373,385.479877234692
rc_000664,509.725942804269,470.176842666368,488.100076143507,373.341969721352,398.510854945252,455.883003650061,499.369800307968,517.458827806915,574.063158704734
rc_000665,439.56154477989,428.472267208044,440.464310415772,928.720592969564,506.898157573816,742.747777662048,638.646893155846,423.334408091614,493.407636916745
rc_000671,584.947082425052,1235.4705793182,675.04179485855,537.467084252912,546.725246981081,615.42183511109,1034.40911080586,563.211305260619,577.940333088085
rc_000672,796.490618546132,1178.43891740629,858.955747781823,837.113793077941,1015.52415031839,662.08218498868,1180.3840024088,862.890359112617,894.159703080373
rc_000680,572.0777122775,871.835179523015,573.328145279377,849.739465819764,881.870511474441,669.506477064544,992.959678092917,560.921931313863,643.067518893782
rc_000681,300.985663166397,267.015348018418,234.741574678842,31.3226469104825,154.055596920279,150.329164812008,255.974821863043,291.953692572896,298.723369992701
rc_000684,376.192513134386,437.689648818918,502.426737443058,557.69108819221,484.472907561,348.83389086559,600.161879690757,480.958029780369,381.663806957672
rc_000689,571.969835709401,937.805047751417,621.46857902219,1214.28145592005,368.241543505743,743.615214828067,926.336893289293,756.28741422609,710.156156929934
rc_000694,290.91110448084,268.010918579268,353.565663364667,322.425905997616,203.138311910368,241.666725562931,247.342609878155,359.084400782037,315.543477932096
rc_000697,510.028770109493,617.917460139748,581.555287363001,297.772449908741,378.50964537675,462.900256732576,711.428356332323,617.751028157356,439.178263336898
rc_000698,453.409061250037,791.173181770202,490.455583286829,654.799764139173,188.623056451717,606.399224175355,813.358952853412,584.775047315286,421.398269270798
rc_000700,453.700468365667,348.184958715085,389.612351269998,118.763589534872,322.809105036561,282.799906185017,385.762548428036,447.621480794985,438.841916663767
rc_000703,438.256561102079,579.503295585739,524.669816356232,685.715908668983,605.974492592866,421.231111692897,622.600792263001,555.219942776204,554.457875772254
rc_000714,447.185918968055,645.559064073299,415.309600151753,768.845607722725,450.993373307544,509.759130519822,611.606313244712,532.247025099781,529.988388155809
rc_000716,242.721275003429,216.161182055653,214.07695191584,160.115105011825,283.840187693564,136.524820311733,227.205848254607,200.448188780429,255.006749151642
rc_000717,465.86798480678,457.816531170614,530.622654528487,669.431400196197,324.428915323134,445.578613120699,672.850257527904,618.098202756937,633.683065219317
rc_000721,490.738030489614,646.047760331809,574.63083904736,910.793641391563,897.568333209556,410.121486338204,672.88073879112,506.096018283614,712.075816941664
rc_000723,393.526028995506,366.027909670004,349.269316443723,283.016255696592,303.296839715946,375.174614635495,445.392974743386,435.906020809813,523.997189379578
rc_000730,298.145785631622,216.698476575577,248.428901829881,249.504489931302,242.746039001243,209.466770899842,212.721419921343,263.871478346728,318.148259636846
rc_000731,488.604005022492,741.462714277578,469.506930006747,439.103923125001,643.731905305246,361.34997581325,737.143498982147,433.371800208709,547.251160083508
rc_000734,477.710232567322,511.768222494014,430.658546947919,214.049088686483,594.270139970311,385.821664894694,495.550290199572,444.927979082868,594.050644945202
rc_000739,403.916756165854,654.934475462601,379.041999328319,232.023191129791,332.001969991145,292.50701940966,529.289111589111,353.525820558119,534.094869221713
rc_000745,462.28986373502,613.353614227528,498.765885726361,649.060323899544,592.081749919328,460.960832470932,683.995032992718,505.371583753374,532.049122541335
rc_000750,444.227495356786,454.235491056144,520.42578955774,558.39031537089,382.855443197276,376.06535412956,550.373695801771,545.908920143359,553.328784873463
rc_000758,469.583979167057,557.501919288779,559.011038747099,973.003105234574,506.714391305354,472.868949938973,742.854848027438,652.110254281596,598.386869884118
rc_000762,313.138380451381,557.695569294038,270.585991297888,152.547449993417,240.685455449661,219.193507395827,450.42596184302,345.825652337871,502.568510808746
rc_000764,422.157430565878,258.774243049536,381.854877378401,225.282524763428,355.176578736357,292.860305836028,361.508150625192,442.692615578155,490.827461177071
rc_000769,576.93432704716,679.27200298002,532.542128839309,509.499367617688,666.248780391204,702.677260835598,970.233419280725,667.840446085206,645.936208709647
rc_000771,358.43949896876,305.284028297248,368.050097678539,181.709063901562,380.133309692671,281.275333096492,342.696411058872,410.212134217687,413.49411138472
rc_000774,358.244754599889,309.668908687864,395.780084945313,707.650858240448,255.939477944266,284.567806966116,338.951553549183,441.298417906282,427.067401651374
rc_000776,628.173358079745,644.740832206654,629.222438864535,1069.04503714402,726.628423764261,893.875133034123,969.109055906032,771.399557043772,742.904222811101
rc_000779,563.594371042183,818.241617994958,606.512122636384,675.841773679525,442.577298981828,495.917092737732,824.799686259988,750.922953701319,794.53262708213
rc_000780,569.943670062208,772.037596999288,733.734107593086,818.098573384867,536.61671292045,551.38550420762,817.323574776313,709.171341441698,616.775253525838
rc_000784,639.130892860791,771.372189057784,590.470851957083,601.558928045381,910.700872283323,554.306976051677,741.24572387922,647.350129360426,754.202558168105
rc_000785,489.537573502203,737.002739602692,509.784447429926,848.775457606897,483.980720024357,448.637691522638,666.647814824265,591.712599876922,618.848891319334
rc_000788,649.999094616527,955.137600550651,677.214082462133,647.077961883107,495.144723160366,522.574163164425,963.974517140358,713.904036278022,803.369832846188
rc_000791,460.880598647193,634.575342605635,506.029619865071,802.301826489566,882.119866593265,452.317144203069,647.915761556057,458.876969344714,637.75200856897
rc_000793,442.431649017218,533.392523783506,484.645691055047,371.536196733311,475.990847075121,397.658307875354,684.758916000582,532.30719261776,567.525863860255
rc_000799,372.744046546282,494.113199024646,406.341708499518,411.20149583255,257.23227005043,440.341021048858,596.328768865618,433.374077341841,306.37225043007
rc_000800,460.921612414849,573.604630514314,470.137195340802,421.041957854696,402.994590288478,396.945142520485,581.981938183821,439.481452972323,455.99497101729
rc_000801,685.38131994015,1183.56035336396,694.000752430884,803.930264403963,692.963570241701,748.093287863564,1055.45742534765,763.991802965667,695.28353557789
rc_000802,304.430882461459,265.114352489856,330.49996901148,171.7669412286,345.111527127353,184.230595512392,308.38447143175,344.611321908018,367.247965610367
rc_000803,641.741341160948,731.922535996404,642.535785115853,433.493253664472,1020.7138853023,588.477851881499,971.939980111524,632.260610964725,680.133115194482
rc_000807,479.20860630848,550.558965693235,509.320974300581,524.947203016572,409.257359872027,395.861869149757,557.40639982874,511.847975569988,573.000393564186
rc_000812,352.777964417039,338.65538775733,311.443299004523,548.099567519097,286.28197219039,371.723360607086,471.051840578732,376.153284016273,433.999522121476
rc_000814,588.390901871068,931.013336191924,633.722667658721,608.322377788874,510.518542828257,490.694080749233,819.555413174256,646.600164498991,877.027480556856
rc_000815,367.283040393459,252.696067077552,384.567341466452,305.504542630279,429.15196141712,362.599124650366,388.721998160255,393.64897221476,399.382784137918
rc_000819,399.813873831992,456.135317931985,281.008082433797,129.421992071809,273.506812979788,379.576353256638,424.429783547629,442.576960677152,478.82283605252
rc_000823,486.457867835543,429.599055704582,392.97216824498,149.579351597085,294.494136836076,319.476544907801,381.968178689231,439.131301820226,464.089731469284
rc_000830,665.695131389614,765.233549368626,647.181249156667,592.395932093356,649.210790453775,675.038595529998,779.50335435566,736.401750575705,800.069503878658
rc_000832,287.725947316301,465.143021129523,262.19774725946,545.626786958516,177.857619302539,314.381365299329,393.367156098099,324.528140797059,359.2709884262
rc_000834,352.916334893209,673.91382628839,410.718669926363,718.67551009901,733.529125040513,433.946332633775,613.505051963384,396.429464030155,407.200152589491
rc_000836,415.146267575282,577.974076721539,430.849849812474,518.843203278235,212.51056954643,423.228744707887,430.960736506374,432.948335234144,400.279801514232
rc_000837,517.202184332506,661.401428478719,628.487643293168,1006.47494712569,379.942591841251,495.899206485962,637.839749510911,698.723795464258,714.233288774973
rc_000839,463.028677382276,641.374866148215,501.379096966535,511.050715911117,417.521892210945,485.532044455304,509.564378244491,474.200448958128,583.624488810117
rc_000842,586.651235226303,520.443354873296,516.484677501677,578.042482452365,697.131734240187,453.55232042998,522.631904730055,571.053792330362,547.284189896418
rc_000845,596.928162502734,837.606662084927,607.249572577939,655.596535291802,541.143354908359,540.362141277289,787.391941060777,639.518397171894,711.03906209054
rc_000848,407.496485857419,474.667265607967,406.907305091763,572.172508138141,425.641719653491,352.72777962923,484.646390685365,478.880572951808,484.652851876819
rc_000850,575.765018444227,949.758664161085,664.799548307734,574.859979880183,717.206641775462,557.887885073783,1200.38958902398,620.774819623568,693.920564261983
rc_000854,304.124731042254,255.716119056388,324.241188529062,324.496246223994,346.686259786179,280.571680130206,262.401936062518,315.03623605429,323.581198992225
rc_000860,410.249347786391,402.019100240331,413.187044567941,322.786116105111,517.162098157754,473.396209857767,518.353981196636,395.067264046451,485.090183479755
rc_000874,564.74028752583,619.171037272319,508.449055566431,710.269018669813,530.652202543622,564.440195582942,631.127964025774,614.714337826635,681.115866501165
rc_000878,336.913823337418,416.775652293238,326.338719859536,463.674577797205,267.758695663455,410.201504158369,423.389538614111,449.241256974761,383.884404947994
rc_000888,490.886255295296,524.876758351467,604.766571606698,977.763964966641,676.458241903521,433.828773165652,606.335887255388,608.2186548229,771.485491283294
rc_000892,705.789198411266,661.799889802606,697.023512349408,283.114226847845,968.736308178664,620.553189501746,1117.66254250398,736.248814268336,845.00487032781
rc_000894,393.726713677354,423.475006303891,404.182717201361,318.777815566203,354.104150070619,320.800270116151,423.337728097818,332.762382872614,386.840946831978
rc_000900,638.025144369268,824.677866320317,654.353554847413,836.385245186389,604.238343365759,529.117979169895,797.409840558004,688.563100399161,764.022301394636
rc_000910,451.201228191061,486.472110230404,500.119410821244,370.806624535385,352.926085098974,361.489508025013,569.021584935968,525.558673544229,529.552971110385
rc_000913,647.978675989628,749.632784181108,691.990160846196,645.024592168305,862.601606097532,587.990782878857,942.275624597437,736.308407729921,758.408086545584
rc_000921,622.225341932173,580.805143802597,586.445048665205,595.697747552039,703.96782366735,666.585952936313,671.222962463343,611.877041579347,630.825136273595
rc_000922,431.398208343118,555.801610771739,499.652808313474,523.751087271233,797.727458980408,359.800180183313,753.090714642334,492.213099691356,519.70661579209
rc_000923,560.889921738417,813.689997364842,507.184971301366,689.706251043137,538.102395263462,617.613216280804,930.844975959498,615.188290746876,704.719717737548
rc_000924,368.251258380831,357.488575187174,399.483368913528,547.372664929791,644.096911449988,417.106568211934,530.51248624221,401.811876240161,471.325365028401
rc_000928,353.392530814133,309.711217605656,367.077395537634,261.253757414969,333.874373507807,279.509338172792,388.508791169393,400.931596745904,404.241980180829
rc_000929,410.464059478696,568.358485689711,380.191541625141,411.036521131621,395.838409326143,316.310811678007,526.942862123507,383.858993853955,529.926001709535
rc_000932,449.829391129634,618.290410811813,499.558925142023,460.747430104001,433.643321265972,404.345114411082,567.988001620628,520.251267248047,564.953719336162
rc_000938,424.570660341933,624.043107025492,503.353267656702,458.130815545519,408.235122015821,377.773176003601,657.299623738694,449.038232626959,532.735998777896
rc_000943,484.378593558227,475.594526284088,389.80202377986,221.983319343507,626.812004437162,441.256236842804,785.731436754878,492.678818908586,525.419606117104
rc_000944,475.45724030013,814.288474493749,409.524747447164,750.803591126781,228.524010469922,508.524827269689,683.656622664239,559.862201871047,554.784493469577
rc_000953,448.757869163922,549.725951464891,557.523702703013,800.386127345252,591.105266118221,491.792363733858,622.363188847292,567.595636365434,519.688326856868
rc_000955,482.817546345419,735.648516317658,500.359477232656,307.591370561112,295.199570127622,387.589931060849,574.413096885429,511.781569713433,616.035687486399
rc_000956,518.016628136107,788.831567431646,519.569766611222,815.397174554881,587.16898134678,602.016158090253,763.94371289856,532.461817596853,572.240556446739
rc_000961,403.489244252333,563.375742818503,502.637473901278,545.992028316699,364.810939793956,326.538528816373,526.457021308504,522.271522186152,473.568195157257
rc_000963,386.447579156006,331.891974959304,370.102667139577,240.363351509542,391.260553541422,328.976014174948,464.935061847072,477.428799522952,434.673795808809
rc_000972,630.96871420983,710.496608257677,627.376010824284,447.635508265607,697.917410317472,652.920369438711,926.173369139126,688.841560870441,710.704828220872
rc_000973,467.119979487299,760.342806663169,569.194835673343,658.950643640104,834.314378496699,499.113227236033,782.871110027336,506.838585658873,518.787188847947
rc_000974,564.139938367739,612.126260924346,515.388211211568,488.492831225491,388.014241660729,567.945439055559,799.525778934417,647.640170702223,664.183178363442
rc_000975,725.795526772381,978.632414600369,769.485112399903,881.361262865197,1046.60659253945,698.605062714934,1174.04325874121,731.357675538817,980.060092588983
rc_000976,445.889649609813,266.961971035951,426.01237486141,139.21494864847,350.879184718982,259.86851708772,321.613580968711,490.248200555169,523.729486055604
rc_000977,577.769823062047,776.792113836997,551.80344338017,948.553943231739,628.534852267734,565.052484309186,750.10443921695,599.536946187702,650.585313179247
rc_000980,437.574924626985,560.566742995823,428.639581977341,697.265970153701,384.751647750751,529.846378640294,542.855211139529,465.128243692104,534.539670734995
rc_000990,545.749252202785,909.536671032426,652.293430958166,745.685145691513,440.10963861053,487.323460599233,952.30566589212,686.886602697578,805.234803601556
rc_000996,263.897985648773,387.470684758826,315.426079183489,445.032743869147,237.06100822456,319.654110035985,321.263614902712,285.403065130487,269.68252438455
rc_000999,573.699274874545,721.514599035411,591.052279129416,748.569228543912,632.637595114265,527.321214775007,733.566376329308,612.686808302896,692.659233073112
rc_001000,698.707584278218,672.774704021531,643.1631847356,844.548500029767,860.367227925463,597.958763524949,947.249913262593,787.203948972351,734.347803906802
rc_001001,257.737540560021,246.498065799966,256.090742134121,317.109969303555,115.092856171155,139.151247236537,172.733837013714,215.365010548635,304.184054709485
rc_001002,442.781433649112,603.59649749905,475.846124423023,431.048103713113,653.188078794285,414.552809170792,605.585870818239,462.527731229704,516.710428476989
rc_001015,566.427346176854,543.346759262255,664.565818304062,546.256555847521,542.146360604699,512.551737833377,675.726027454583,661.878203204582,597.126666226779
rc_001018,521.681847832488,820.135363983929,561.279487720778,730.351754369457,629.755575378853,618.043457188593,831.481257410435,584.121668829734,609.104460543469
rc_001020,435.521410099782,499.096729358307,444.384853995828,412.150271349844,350.214698213889,421.331375835675,681.639863641926,523.532368214864,548.589128436469
rc_001021,370.914220379343,481.693328427368,338.11911988679,498.142521233214,184.12594433969,424.515860847558,549.107216077619,447.450277615893,462.927623164082
rc_001025,495.878916423108,536.598270258223,403.009085518743,195.934535504896,273.974053966891,476.535627736924,611.152817281821,522.586468584475,515.269817756778
rc_001027,384.971433529418,498.072874179387,416.820619304026,540.946947791342,430.630907538629,291.743015236996,577.346205297923,398.397321896916,463.382066555711
rc_001028,661.917856304135,860.795029838603,658.637998521825,436.279517060432,1000.94423531886,536.580917864477,995.202889844801,669.353916212521,778.278734647578
rc_001030,378.336008034531,345.675065077568,414.418654831946,363.598062412982,621.384332085928,307.461425977071,429.672673365945,404.315552955492,529.563179473093
rc_001033,440.974388137757,378.844056264917,450.964539772791,287.449200578355,429.010944630949,365.254008983307,432.645561793825,446.929474307013,493.679274514796
rc_001034,301.858016193223,402.640060627181,267.069115740871,447.051439264521,303.720456357934,360.471784976474,414.564300863005,372.722058467729,359.273650362603
rc_001037,564.706416894007,590.156892980913,556.123481227314,710.786835566424,597.42851745661,590.506061207192,774.431583888231,554.808769512536,622.556981772363
rc_001038,701.450657280405,782.245294104943,805.596229881298,1114.13727500624,925.994846125174,781.276018916391,944.673792216982,782.952571194011,775.989309825803
rc_001045,588.80206323507,650.522926942463,584.745116907589,570.754081412974,866.526019480342,512.184500047366,909.392842529761,661.7633290441,770.017344753653
rc_001061,486.867271326382,326.822676500664,420.742799104061,386.385679066073,408.434019626041,446.465606593491,465.108283715029,510.214250968747,516.685811659748
rc_001062,642.391341933982,982.177225153367,662.951528602725,699.308413267147,242.072620361695,681.5170915372,951.396065679689,804.409667821108,700.080557531438
rc_001063,342.453391784983,531.273651959905,354.93653903084,380.117579444585,531.060613203873,286.00360711487,502.065573712059,353.839871064523,377.635377628728
rc_001066,610.366057671726,1068.34969727252,638.926421755304,1040.68305044737,631.754686102881,710.532023598832,1102.6092829369,751.764727306434,736.935655944488
rc_001067,609.119603438759,694.148018960781,575.421579921716,373.195876833529,792.769795285211,491.058051226237,763.076785564612,636.256592162773,747.926989075215
rc_001075,485.469956344482,387.457654269011,446.279016720515,253.694679792355,334.258764164243,342.864528841441,414.572660208789,544.827757224048,496.467244484437
rc_001080,300.560269734468,291.548799423117,323.033937198986,379.755164991781,67.5380047609832,286.318442608654,320.327975160044,445.753658928982,300.015452115492
rc_001086,281.141215373015,244.381645186812,314.635687285735,190.525656975866,216.83170894779,235.026273728593,317.533645722752,343.877224316769,307.764036852754
rc_001094,411.891586961253,589.93410286973,332.413923050198,424.840215626928,313.87285747851,348.769432942655,560.864291600389,463.996967001348,553.4285950559
rc_001099,470.774028169585,623.132127205818,546.10832260262,386.579228966134,307.103879445385,422.295699583337,695.045142531037,601.013754671159,608.319260732811
rc_001107,357.607363260648,512.149045714836,393.606757790458,325.605811077153,256.312311350352,306.784762246779,544.14375076993,452.734582404619,470.004367763343
rc_001108,425.307149028179,447.848963922604,457.620228969768,453.819449714972,541.732264391731,492.638374941212,610.287788970807,447.6702390223,438.587257244286
rc_001109,409.058889403253,397.238902894353,427.363278597908,412.79120402814,342.516282696134,443.700317893314,522.838078589337,464.197332328429,454.938291392605
rc_001114,405.884824623638,418.723169632789,381.040967369588,228.672837820172,498.092263358293,309.379213116402,438.045564900306,379.439747371243,540.441274204596
rc_001120,255.606529603318,226.996075157704,251.522497199934,129.867858079171,189.989912914643,221.581852803711,256.087835883189,250.757988897248,240.778519245154
rc_001122,563.362753928631,788.231898160841,544.062570141685,932.205359697018,392.460885376164,550.162278859086,684.516591952599,594.878391957089,755.811786059422
rc_001127,271.908486223227,300.246152370737,274.642938431343,88.2718473918972,408.435273996631,181.184812214256,281.617185186834,250.327886272462,290.54332070967
rc_001128,396.250193872899,635.959539669175,493.847010472505,781.307877394546,613.474601088361,496.707757226059,657.245780691241,412.488944721284,468.543758496398
rc_001129,528.225698219474,415.434812810886,437.930803030203,393.332184797127,616.309674694379,430.483832903728,717.093230658727,563.3905909928,696.153559086722
rc_001134,386.592646008501,372.380367935844,426.294908613193,426.573530743569,366.725324334094,348.258405777262,392.842630340366,441.584110151532,456.221706084342
rc_001144,423.015632999584,633.00128687354,442.556262526585,603.120017070478,386.991946771902,454.965064544656,654.014104721718,486.643683503602,532.746776827453
rc_001150,377.375027697199,367.233374120808,405.766944801267,191.819195284536,438.96507068146,297.310110944926,534.444907657543,444.473513700377,414.827692663833
rc_001153,401.168657972403,359.804624684005,410.232307383174,496.216091190635,446.586349490449,366.891452131116,472.706878587357,441.630948649789,443.217453635419
rc_001156,246.598549235463,217.02351057441,238.975084709607,313.781510469273,277.178360003506,209.248258542249,234.100377849291,262.166326000576,301.128979540713
rc_001170,460.867794823038,599.519071660344,535.577142888743,973.089769219202,857.196520401135,448.557371877401,747.127152433986,426.719700181643,646.058103078267
rc_001180,498.385315516413,631.612831661936,458.325796414309,748.110160350767,394.001926890168,545.114887897457,616.496086122895,564.935177971465,615.834490606923
rc_001181,445.35447756749,369.729324910763,467.64297214451,432.784587771301,244.088800453023,390.385915045451,523.391149496899,487.447800533756,491.538876168191
rc_001183,483.876677624982,590.194698820838,570.664829957077,835.297567366371,458.302891308152,423.957348922733,549.956717063376,528.783238963993,618.611196900116
rc_001184,472.156877107694,546.918789888904,419.522018044619,432.45987188155,498.95736690153,464.58048780125,534.228350806712,492.576566793776,475.760029837506
rc_001185,423.160875379559,411.22160147826,412.053620317073,331.067782038789,258.767462377798,365.313672889587,428.221541687679,425.442431886775,480.27704880803
rc_001187,590.545722066297,582.32532953708,636.276914312867,424.806044787094,1004.12667512381,536.418623734732,882.975054204137,663.810666424482,675.807616154483
